,tweet,offensive,vlg,vio,HS_HS1,HS_HS2,HS_HS3,HS_HS5,HS_HS6,HS_NOT_HS
399,مستخدم لسا متخانقة امبارح علشان كلمة الي بيحب ميكرهش دي  قلب مجروح  وجه بدموع الفرح  لا يا جماعة الي بيحب بيكره لو اتجرح و اتذل و اتظلم و اتداس ع كرامته و قلبه  قبضه موجهه للامام  و ع قدر الحب يكون الزعل و الكره  قلب مجروح  اول ما يبقي مش فارق و زيه زي اي حد يبقي بطل يحبه  حركه اليد لعلامه النصر ,0,0,0,0,0,0,0,0,1
400,RT مستخدم  جرس عليه علامه الغاء  بالون الكلام  توتير باغنيه ماجد المهندس تكفي لاتقسى على  وجه حزين لكن مرتاح ارحم بقلبي شوي وجه متأمل اهلكتني من الحذف  وجه يشتاط غضبا  …,0,0,0,0,0,0,0,0,1
401,بايع الكليجاترا مو ذنبه انه وسيم ربي خلقه كذا الرجل مايبي تصوير جاي يترزق اله خلوه بحاله ياخي قبضه موجهه للامام 🏻,0,0,0,0,0,0,0,0,1
402,RT مستخدم مبحبش حد يسوق عربيتيمبحبش حد يسوق عربيتيمبحبش حد يسوق عربيتيمبحبش حد يسوق عربيتي وجه مكبوت ينفث البخار من انفه  شخص يخبط وجهه 🏻‍ رمز المؤنث ️,0,0,0,0,0,0,0,0,1
403,اسفوخص وجه غير راضي  قبضه موجهه للامام ,1,0,0,0,0,0,0,0,1
404,مستخدم تف تف تف تف تف تف تف 🤮 خرب روح امة وابو الي ينتخبكم تف تف تفتف تف سيدي لك مني تفلة بحجم السماء والارض انت وكل من معك من وزراء وسياسين وحكام خ تفو يا كلاب يا لصوص يا ابناء السافلات,1,0,0,0,0,0,0,0,1
405,مستخدم ه ياحليلك على نيتك عاد تخيل تدخل عمود غي مكوتك وش ه الشعور  وجه بدموع الفرح  سكين المطبخ ,1,1,0,0,0,0,0,0,1
406,اصدقا الوناسه وينهمالوصخين مداومين  وجه قمر جديد  سكين المطبخ معدا ذي اشغلها اله بسياسه مستخدم,1,0,0,0,0,0,0,0,1
407,مستخدم اومال مين كان بيكلمك ع الجروب ي  ماعز ,1,0,0,0,0,0,0,0,1
408,اضغطن المضغوط اكثر نسينا بنت ترامب وتاقها الترند والقصايد وتكفى سيدي زوجني بنت ترامب وهو متزوجة  يتدحرج على الارض من الضحك والشعراء انواع الغزلوامس ام غمزة الهندية وصلتوها مليونوانا من سنوات ماتحرك العد عن متابع  وجه يبكي هش مناك يامستشرفين وجه يشتاط غضبا  بايع الكليجا,0,0,0,0,0,0,0,0,1
409,مستخدم ياشينك وانتي تمنين عليه مو بحاجتك واله اله هو الي يرزقه لو مهما سويتي وفكونا من المنه ذي فيه غيرك يسوي ويشتغل اقوى من كذا ولا تكلمو واقصري الهرج ولاتزعلين شمندرنا لا اعطيك كف عاد  وجه يشتاط غضبا ,1,0,0,0,0,0,0,0,1
410,اذا دخلت دانكن وبعدها صار زحمه اكره عمري وش ذا احس نفسي الشمس فوقي اكره كذا  وجه منصدم ,0,0,0,0,0,0,0,0,1
411,مستخدم هاهلا بالعيد وجه يشتاط غضبا عيب عيب صحيح واوفرياختي ابا اساله شو شعورك احسه منطقر بس رزقه,0,0,0,0,0,0,0,0,1
412,RT مستخدم مين موجود الموجود رتيوت ويجي خاص ماتسوي رتويت ماكلمك خاص الاصبع الوسطي 🏻 حذاء بكعب عال ,0,0,0,0,0,0,0,0,1
413,واله حزين على بلدي الكويت من منهم مسؤولون عنها وعليها ولم يعطونها حقها حسبنا اله ونعم الوكيل فيكم ليوم الحساب صباح السالم الكويت مت قاعد  مضخم الصوت  وجه يبكي بصوت عالي  حرف رمز المؤشر الاقليمي كي  حرف رمز المؤشر الإقليمي دبليو  ابهام متجه لاسفل 🏻,1,0,0,0,0,0,0,0,1
414,مستخدم كل منهم العن من الثاني قبضه موجهه للامام 🏻 وجه مبتسم متعرق ,1,0,0,0,0,0,0,0,1
415,المشاهد الدموية او الرومانسية او حتى مشاهد التعذيب مستحيل اتحملها واتجنب اي مسلسل يحتوي عليها  وجه مشمئز  قلب مجروح ,0,0,0,0,0,0,0,0,1
416,مستخدم والى عنده مشروع  وجه يبكي بصوت عالي  قبضه موجهه للامام  يد مرفوعه ,0,0,0,0,0,0,0,0,1
417,اخيس يوم  وجه بابتسامه خفيفه  سكين المطبخ ,0,0,0,0,0,0,0,0,1
418,ايه خلوه ينشهر الحين وبعد فتره ابثرونا هاشتاق تبليك ولا لاتجعلو من الحمقى مشاهير عالم متناقضه مراضى  ابهام متجه لاسفل 🏻 قبضه موجهه للامام 🏻 بايع الكليجا,1,0,0,0,0,0,0,0,1
419,RT مستخدم هروح اعمل كدا دلوقتى  وجه الضفدع  وجه بدموع الفرح ,0,0,0,0,0,0,0,0,1
420,مستخدم مادري وش اعلق لهدرجه اهلكم شيون اول ماتشوفون واحد ع قولتكم جميل تجيكم الشهقه الحمدله الذي عفانا بس وجه بتشميقه  وجه بقناع طبي ,0,0,0,0,0,0,0,0,1
421,تفشلت وانا مالي دخل بالموضوع 🤮,0,0,0,0,0,0,0,0,1
422,مستخدم تابعي حسابي  قبضه موجهه للامام 🏻 وجه الطالب المجتهد ,0,0,0,0,0,0,0,0,1
423,RT مستخدم تخيل نفسك اول ليله بقبركيا ربنا أحسن خاتمتي راح يجي يوم وادخلوا تذكروني ولا تنسوني  وجه منصدم  قلب مجروح ,0,0,0,0,0,0,0,0,1
424,يا كريم يا رب والمحاضرة تخلص  وجه مكبوت ينفث البخار من انفه ,0,0,0,0,0,0,0,0,1
425,RT مستخدم الى مايبغانا مانبغاه  ابهام متجه لاسفل 🏻,0,0,0,0,0,0,0,0,1
426,مستخدم يقطع ام النقص الي تمر فيه ياخي نظام شوفوني طيب يابنات بطلوه وكانك رجل رح قل ل اهلك انهم يخقون عليه ويرسلون بالهشتاقات كلام منحط لاكن اله يخلف على الف الي يتابعونك  قبضه موجهه للامام 🏻,1,0,0,0,0,0,0,0,1
427,البنات استخفوا خلاص وجه بقناع طبي ,0,0,0,0,0,0,0,0,1
428,RT مستخدم اهينك ديوثي قدام محارمك واخنث فيك واركب فوقك وادخل زبي بخرقك واخلي اختك تصورني وانا انيك فيك بكسر عينك واروضك يكلب  علامه قبله  الاصبع الوسطي  لسان  قبله  ht…,1,1,0,0,0,0,0,0,1
429,مستخدم تبعت القطيع ولاسف  وجه بقناع طبي ,0,0,0,0,0,0,0,0,1
430,حرام ينرحمون الهندي والخاروف كلهم  قلب مجروح قرار احتمال انفذه اني اصير فيقان  وجه مكبوت ينفث البخار من انفه ,1,0,0,1,0,0,0,0,0
431,مستخدم تلزيق ي رما  وجه غير راضي  قبضه موجهه للامام 🏻هخرج م الاء حبيبتي  وجه بدموع الفرح  وجه مبتسم بنظارة شمسيه  قلب اسود ,1,0,0,0,0,0,0,0,1
432,مستخدم  قبضه موجهه للامام  وجه بلا فم ما هو انا هنتحر عشان حاجات كتير من ضمنهم انى مش عارفة أشوفك يد مرفوعه  وجه بدموع الفرح  قلب مجروح ,0,0,0,0,0,0,0,0,1
433,مستخدم ربنا معاكي  قبضه موجهه للامام ,0,0,0,0,0,0,0,0,1
434,هاڤانا اوناناه طلعت مزروفه لاسف  ابهام متجه لاسفل  زارفينها من اغنية ثانيه,0,0,0,0,0,0,0,0,1
435,مستخدم  قبضه موجهه للامام 🏻شايفتنه,0,0,0,0,0,0,0,0,1
436,مستخدم خوله الكبير  وجه بقناع طبي ,1,0,0,0,0,0,0,0,1
437,بايع الكليجاشعب فاضي وجه بقناع طبي ,1,0,0,0,0,0,0,0,1
438,مستخدم مانصحك واله بتطرش فالاخير 🤮,0,0,0,0,0,0,0,0,1
439,مستخدم كل المراكز باسم ال سعود حتى الاغاثة باسمهم  الاصبع الوسطي 🏻,0,0,0,0,0,0,0,0,1
440,مستخدم ليش علشاني عجوز قبضه موجهه للامام 🏻 قبضه موجهه للامام 🏻,0,0,0,0,0,0,0,0,1
441,مستخدم انتي ردي وين طسيتي  وجه غاضب ,1,0,0,0,0,0,0,0,1
442,RT مستخدم ايه كمية البنات الحلوة المجروحة المعقدة دي بتعملوا ايه في نعمة ربنا ياولاد المره  وجه الضفدع ,1,0,0,0,0,0,0,1,0
443,بايع الكليجا بنات كل وحدة زعلانة على  ورقه شجر ترفرف في مهب الريح حبيبها الشيفة  وجه بقناع طبي تاخد نفس عميق وتطل في هالوسيم ابو طلة هيبة وجه مبتسم بعيون قلب  صدقوني راح تعرف ان حبيبها كان خيبة وفشلة وراح تكره وتنساه  حركه اليد لقول حسنا 🏻 وجه مرتاح ,1,0,0,0,0,0,0,0,1
444,مستخدم انتبه وانت تزرف وجه منصدم  وجه بدموع الفرح ,0,0,0,0,0,0,0,0,1
445,مستخدم الالوان تجيب الكآبه والذوق وجه بقناع طبي  مره كتمه,0,0,0,0,0,0,0,0,1
446,مستخدم في اذنج قبضه موجهه للامام ,0,0,0,0,0,0,0,0,1
447,مستخدم يختي نظفي أظافرك  وجه مشمئز ,1,0,0,0,0,0,0,0,1
448,مستخدم الاحرار قدهم بالجبهات بس باقي احرار المؤتمر والذي رمزهم الخيل  وجه وحيد القرن  وجه الحصان ,0,0,0,0,0,0,0,0,1
449,مستخدم ده فين الطريق دهيا بختك يا عم  وجه مرتبك الدنيا مقفولة معايا خالص وجه منصدم ,0,0,0,0,0,0,0,0,1
450,فيه اسلوب لنصيحة اذا كان همك تنصح الناس اما اسلوب جيل الصحوة هذا مايمشي ترعيب وترويع كلنا نؤمن بالموت واله يحسن خاتمتنا جميعا بس مو بهالطريقة حسبي اله عليك ياصاحب التاق  ابهام متجه لاسفل 🏻 صلاه الجنازه القادمه انت,1,0,0,0,0,0,0,0,1
451,أفكر ف الي يقول حياء المراه وحياءها وهم ثلاثه أرباعهم راحوا المغرب الخ لو تحبون الحياء كان م رحتوا تدورون له هناك  قبضه موجهه للامام 🏻 قبضه موجهه للامام 🏻 قبضه موجهه للامام 🏻 بايع الكليجا,1,0,0,1,0,0,0,0,0
452,مستخدم مكن تنتهى بالنط من عالسور  امراه ترقص 🏿 امراه ترقص 🏿 امراه ترقص 🏿 قبضه موجهه للامام ,0,0,0,0,0,0,0,0,1
453,مستخدم والمراجل ماتجي بسب الطهاره من تعرض لنساء رجس ولقيط خنزير ,1,0,0,0,0,0,0,1,0
454,ي شين ابوعلي مالك دخل فيهم ياخي  وجه بقناع طبي  حياتك,1,0,0,0,0,0,0,0,1
455,مستخدم مخلصين حصتين وتو مريحين وبعدها بنرجع حصه فالاسبوع ومع ذلك مستخسرين يوم ع المعلم  وجه مكبوت ينفث البخار من انفه ,0,0,0,0,0,0,0,0,1
456,مستخدم يابنات خقوا ع الخروف ذا مع راعي الكليجا امباع  نعجه  وجه بدموع الفرح ,1,0,0,0,0,0,0,1,0
457,بايع الكليجاع سالفة بنت ترامب ازعجونا هالحين وش سويتوا  وجه مكبوت ينفث البخار من انفه ,0,0,0,0,0,0,0,0,1
458,مستخدم شابوره  قبضه موجهه للامام ,0,0,0,0,0,0,0,0,1
459,داليا مبارك وش هالقرف  وجه بقناع طبي على بالي ثقيله,1,0,0,0,0,0,0,0,1
460,ماتضيق الا تفرج ماتمرض الا تشفى ماتيأس الا ترجع لحياة بقلب آخر ؛ الحياة جدا طويلة لا تحصرها على لحظتك البائسة حاليا  وجه مكتئب متعرق  وجه بميزان حراره في الفم  وجه مضمد الراس  وجه بقناع طبي  جنى قلب بنفسجي ,0,0,0,0,0,0,0,0,1
461,مستخدم الغوطة لا تباد لكن خونتها الصهاينة وكذابيها هم بأزدياد جيش الغوطة السوري على تويتر هم ليس إلا عملاء لصهاينة ابهام متجه لاسفل  وجه يشتاط غضبا ,1,0,0,0,0,1,0,0,0
462,انت شبه آبوگ آوي  وجه مبتسم بعيون واسعه  قلب احمر  اھ ما آحنا قرآيب وجه مبتسم بنظارة شمسيه  يتدحرج على الارض من الضحك  وجه الضفدع ,0,0,0,0,0,0,0,0,1
463,وش ذا السربته وقلة الحياء  قبضه موجهه للامام  بايع الكليجا,1,0,0,0,0,0,0,0,1
464,مستخدم لا مو لازم اذا انتي بنت تخافي ربك ف خليك ي عيني اقصد العينات الي شفناها مره افوه وجه بقناع طبي  قلب مجروح ,0,0,0,0,0,0,0,0,1
465,مستخدم زي الخرا واله اعد الثواني عشان اخلص منه وجه مشمئز ,1,0,0,0,0,0,0,0,1
466,مستخدم ماعندي وقت ارد عليك حذاء رجل ,0,0,0,0,0,0,0,0,1
467,مستخدم خلاص صرت أكره هو وتضامنه مع الشواذ  وجه بقناع طبي ,1,0,0,0,0,0,0,1,0
468,بايع الكليجارفعوا علومكم يابنات  شخص يخبط وجهه ‍ رمز المؤنث ️ شخص يخبط وجهه ‍ رمز المؤنث ️ شخص يخبط وجهه ‍ رمز المؤنث ️ شخص يخبط وجهه ‍ رمز المؤنث ️ شخص يخبط وجهه ‍ رمز المؤنث ️ سكين المطبخ يمكن انا الوحيده الي ماخقيت عليه,0,0,0,0,0,0,0,0,1
